threshold,precision,recall
0.4779026700024629,0.14062862173586124,0.8925922399644348
0.4618631433601956,0.13774907033358602,0.8967338574394762
0.44624560667042784,0.134993385474951,0.9007643970512024
0.4308579576075372,0.13234040224653104,0.9045999836783343
0.4156474108672024,0.1298370513762391,0.9086191888142119
0.4008030647308981,0.12742691208113163,0.9124910457640589
0.38652476398789104,0.12506353124127473,0.9159208581558147
0.3729259078227096,0.12274624464948815,0.9189267611508365
0.3597981490981036,0.12047247991498006,0.9215110216442942
0.34681843827717274,0.11827140102040723,0.9239229981048547
0.33421340584754944,0.1161510984215996,0.9262624339199848
0.32201358675956726,0.11410774279458191,0.9285383966703633
0.3103083670139313,0.11215902539237808,0.930934504864736
0.2989201276146587,0.1102769251538939,0.9332603393088478
0.2878178759435912,0.10845615289195355,0.9355022986316809
0.2769543062801937,0.10674099193852275,0.9380797584396294
0.2664346992969513,0.1050950381221212,0.9407184244171599
0.25619634222145654,0.10350015757064102,0.9432868166444297
0.24628368656539434,0.1019558366096777,0.9458053371779661
0.2367336208646621,0.10047487923888655,0.9484190673086299
0.22753835308491893,0.09902925044365868,0.9508899830436025
0.21873394336233196,0.09760276794952517,0.9530775368823627
0.2103082757798871,0.09621554254409158,0.9551902831805229
0.20224501162617625,0.09485936198027511,0.9571647488733314
0.1945061003742504,0.09354645573751043,0.9591414814613095
0.18711497091767776,0.09226173699851876,0.9609844672342754
0.18001049659659515,0.09101633366605516,0.9628251861120716
0.17309921485694812,0.08980970599060582,0.9646772394657163
0.1664536694186416,0.0886424421717015,0.9665655631420761
0.16012549894538955,0.08750500313604948,0.9684040151247026
0.1540651211337229,0.08638680622746757,0.9700883182357894
0.14824916317534806,0.08528744172497055,0.9716230062656762
0.14269854809770632,0.0842238997056882,0.9732143666748054
0.13736243006871576,0.08318277552948643,0.9747218519626557
0.13228410939175872,0.08217151086911707,0.9762452055166939
0.12748460658830615,0.08117571922509399,0.977625744675041
0.12292547819752198,0.08020702421083055,0.9790130845188972
0.1185817342981621,0.07926273632384223,0.9803868229917353
0.114439452226138,0.07834605053439002,0.9817990986824583
0.11049247454458747,0.07744233348274142,0.9830776275581689
0.10671549301650667,0.07655532424969523,0.9842768151029401
0.10307470735293545,0.07568960645130611,0.9854646681718627
0.09960507878556313,0.07484596534972687,0.9866615888214642
0.09633195478862253,0.07401899391596074,0.9878063708821625
0.09324651608365264,0.07320070564116872,0.988799270966491
0.09028636177430802,0.07239725740051316,0.9897286979860679
0.08748140485592226,0.0716127020365516,0.9906581250056448
0.08481440371155138,0.07085045291580327,0.9916442244044641
0.08228710349929992,0.07008763516030785,0.9923741646491074
0.07987792044878006,0.06934374792748288,0.9931267738454478
0.0775306299328804,0.0686079585025276,0.9937547038074546
0.07528089731931686,0.06788046159741519,0.9942647552206371
0.07311427967632239,0.06716528025700176,0.9947204011497467
0.071049548797871,0.06646217434585283,0.9951239084899532
0.0690493227998216,0.06576744916103111,0.9954254055475232
0.06711717930870438,0.06508498626596089,0.9956883653872084
0.06525146534394981,0.0644183477253016,0.9959739941785906
0.06341878628011924,0.0637625599450272,0.996212018171409
0.06163776680902022,0.06312000632974911,0.9964455083738881
0.05991642886594911,0.062489428963630425,0.9966608634150096
0.05824189522682719,0.06187074632287705,0.9968626170851129
0.056635864078998566,0.0612618164095553,0.9970212997469918
0.05508476418990586,0.060664747513278564,0.9971777155137012
0.05358436703681946,0.060079837157543656,0.9973409319659196
0.052124209290173786,0.05950532137882529,0.99748828015195
0.05071446778786243,0.05894279951779228,0.9976514966041684
0.049356108428395565,0.05839204583216312,0.9978328482177443
0.04802119533470528,0.057852611273468794,0.9980300680975083
0.04672487252321675,0.05732013533678563,0.9981728824931994
0.045471454965858596,0.05679545649761022,0.9982794265661752
0.04425317421555519,0.056280411957996504,0.9983859706391511
0.043066814148695634,0.055774077391214316,0.9984811802362785
0.04191377154322126,0.05527662909713402,0.9985718560430665
0.04078437932696774,0.05478793941776467,0.9986602649546847
0.039693061262369156,0.05430680309591334,0.9987282718097757
0.038624426715038546,0.05383493647996034,0.9988121469310547
0.03759154677391052,0.05336983592245256,0.9988688193102971
0.036576265721914164,0.05291322827104469,0.9989345592702185
0.035570286083311295,0.05246359885735437,0.9989844309639518
0.0345717411319814,0.052021944384046497,0.9990411033431943
0.03358422249705348,0.05158724445597767,0.999088708141758
0.03261910289076705,0.0511600216547899,0.9991408467306611
0.031672171181320555,0.05074019987157784,0.9991997860050733
0.0307476918058629,0.05032635286388919,0.9992405901181279
0.029834709743309255,0.049920027758136344,0.9992972624973704
0.028936361894011497,0.049519930400438936,0.9993471341911038
0.02805567206112883,0.049126429898493966,0.9994015396751765
0.027185435308583396,0.048738970747552665,0.99945141136891
0.026335130291218735,0.04835794232713661,0.9995080837481525
0.025492871339297174,0.04798243218097112,0.9995556885467162
0.02466334759178174,0.047613067808994415,0.9996100940307889
0.023848293994988633,0.04724938088743552,0.9996644995148617
0.023046918213367462,0.04689125647042407,0.9997189049989346
0.022258937985977938,0.046539075879026656,0.9997846449588559
0.021485902612383034,0.04619240558931999,0.9998549187091165
0.02072943224754166,0.04585080552153886,0.9999229255642075
0.019985500058561714,0.04551343606941868,0.9999727972579409
0.019259954461050985,0.0451797011760493,0.9999931993144682
0.004945562752291336,0.03593263888696561,0.9999999999999774
0.004771315822630522,0.03572372878789214,0.9999999999999774
0.0046035293045093365,0.03551723382766685,0.9999999999999774
0.004441116936504841,0.03531311519293601,0.9999999999999774
0.004282289184629917,0.035111326509341206,0.9999999999999774
0.00412821932344805,0.0349118253468532,0.9999999999999774
0.003977315966039896,0.0347145866863675,0.9999999999999774
0.0038280984978823355,0.03451955875137624,0.9999999999999774
0.00368087602329988,0.034326712594670745,0.9999999999999774
0.003539676042086439,0.03413600652553237,0.9999999999999774
